Animal_ID,Farm_ID,Date,Breed,Parity,Days_In_Milk,Previous_Mastitis_Count,Milk_Yield_Kg,Electrical_Conductivity_mS_cm,Milk_Temperature_C,Body_Temperature_C,Rumination_Min_Day,Activity_Steps_Day,Ambient_Temp_C,Ambient_Humidity_Pct,Last_SCC_Cell_mL,CMT_Score,Mastitis_Event_In_7_14_Days
COW-015,FARM-03,2025-05-05,Holstein Friesian Cross,3,272,0,14.84,5.04,37.74,37.68,501.2,1234.9,31.9,68.8,101000,Negative,0
COW-015,FARM-03,2025-05-06,Holstein Friesian Cross,3,273,0,14.17,5.0,37.89,38.01,490.9,1309.6,31.3,66.0,60000,Negative,0
COW-015,FARM-03,2025-05-07,Holstein Friesian Cross,3,274,0,13.32,4.89,37.73,37.88,473.6,1216.6,27.9,65.1,105000,Negative,0
COW-015,FARM-03,2025-05-08,Holstein Friesian Cross,3,275,0,14.46,4.87,37.76,37.86,500.8,1228.6,29.0,59.1,56000,Negative,0
COW-015,FARM-03,2025-05-09,Holstein Friesian Cross,3,276,0,13.99,4.94,37.67,37.73,487.7,1306.1,32.7,62.7,164000,Negative,0
COW-015,FARM-03,2025-05-10,Holstein Friesian Cross,3,277,0,14.79,4.96,37.74,37.76,506.8,1308.2,29.5,57.7,99000,Negative,0
COW-015,FARM-03,2025-05-11,Holstein Friesian Cross,3,278,0,13.43,4.89,37.65,37.73,498.1,1189.9,30.2,61.7,124000,Negative,0
COW-015,FARM-03,2025-05-12,Holstein Friesian Cross,3,279,0,13.06,4.93,37.8,37.84,494.0,1259.7,28.5,59.0,130000,Negative,0
COW-015,FARM-03,2025-05-13,Holstein Friesian Cross,3,280,0,13.63,4.8,37.7,37.72,518.4,1215.2,32.0,55.5,110000,Negative,0
COW-015,FARM-03,2025-05-14,Holstein Friesian Cross,3,281,0,16.29,4.76,37.79,37.88,502.5,1252.3,30.3,63.6,82000,Negative,0
COW-015,FARM-03,2025-05-15,Holstein Friesian Cross,3,282,0,13.68,5.2,37.85,37.75,505.4,1281.1,28.7,65.8,200000,Trace,0
COW-015,FARM-03,2025-05-16,Holstein Friesian Cross,3,283,0,13.64,4.92,37.77,37.87,486.0,1285.4,31.7,55.1,135000,Negative,0
COW-015,FARM-03,2025-05-17,Holstein Friesian Cross,3,284,0,12.57,4.94,37.99,37.74,474.4,1282.7,31.1,60.9,175000,Negative,0
COW-015,FARM-03,2025-05-18,Holstein Friesian Cross,3,285,0,14.9,4.91,37.8,37.89,496.6,1257.1,29.0,55.6,157000,Negative,0
COW-015,FARM-03,2025-05-19,Holstein Friesian Cross,3,286,0,15.85,5.01,37.9,37.58,495.9,1188.6,32.6,58.6,144000,Negative,0
COW-015,FARM-03,2025-05-20,Holstein Friesian Cross,3,287,0,13.69,5.01,37.83,37.82,497.1,1278.0,31.2,55.3,108000,Negative,0
COW-015,FARM-03,2025-05-21,Holstein Friesian Cross,3,288,0,14.79,5.02,37.79,37.7,497.8,1294.5,29.8,60.8,143000,Negative,0
COW-015,FARM-03,2025-05-22,Holstein Friesian Cross,3,289,0,13.22,5.07,37.67,37.76,478.2,1218.5,29.7,58.2,187000,Negative,0
COW-015,FARM-03,2025-05-23,Holstein Friesian Cross,3,290,0,14.32,5.07,37.81,37.87,473.4,1192.0,31.7,55.4,121000,Negative,0
COW-015,FARM-03,2025-05-24,Holstein Friesian Cross,3,291,0,14.15,4.94,37.95,37.87,488.3,1215.2,30.6,61.8,110000,Negative,0
COW-015,FARM-03,2025-05-25,Holstein Friesian Cross,3,292,0,13.39,5.07,37.66,37.62,486.9,1201.9,28.5,57.2,120000,Negative,0
COW-015,FARM-03,2025-05-26,Holstein Friesian Cross,3,293,0,15.32,4.96,37.95,37.97,495.4,1234.9,31.2,59.2,180000,Negative,0
COW-015,FARM-03,2025-05-27,Holstein Friesian Cross,3,294,0,12.62,4.88,37.68,37.89,491.2,1248.0,29.9,60.4,60000,Negative,0
COW-015,FARM-03,2025-05-28,Holstein Friesian Cross,3,295,0,14.04,4.8,37.78,37.53,478.3,1277.4,27.2,58.9,193000,Negative,0
COW-015,FARM-03,2025-05-29,Holstein Friesian Cross,3,296,0,13.15,5.29,37.67,37.84,509.1,1181.3,28.7,56.0,95000,Negative,0
COW-015,FARM-03,2025-05-30,Holstein Friesian Cross,3,297,0,14.22,5.04,37.98,37.82,476.5,1290.4,26.7,58.0,158000,Negative,0
COW-015,FARM-03,2025-05-31,Holstein Friesian Cross,3,298,0,14.15,4.89,37.85,37.98,488.3,1261.1,28.2,52.2,119000,Negative,0
COW-015,FARM-03,2025-06-01,Holstein Friesian Cross,3,299,0,12.8,4.76,37.76,37.89,474.1,1224.0,28.1,57.6,141000,Negative,0
COW-015,FARM-03,2025-06-02,Holstein Friesian Cross,3,300,0,14.84,4.92,37.86,37.78,502.9,1293.9,28.6,56.4,92000,Negative,0
COW-015,FARM-03,2025-06-03,Holstein Friesian Cross,3,301,0,15.44,4.89,37.94,37.84,486.3,1297.8,28.4,56.4,100000,Negative,0
COW-015,FARM-03,2025-06-04,Holstein Friesian Cross,3,302,0,14.5,4.86,37.83,37.71,528.5,1244.4,29.1,53.7,156000,Negative,0
COW-015,FARM-03,2025-06-05,Holstein Friesian Cross,3,303,0,13.95,4.9,37.88,38.0,494.6,1213.9,28.3,54.0,83000,Negative,0
COW-015,FARM-03,2025-06-06,Holstein Friesian Cross,3,304,0,14.36,5.15,37.65,38.08,489.5,1189.9,27.1,59.4,131000,Negative,0
COW-015,FARM-03,2025-06-07,Holstein Friesian Cross,3,305,0,13.65,5.19,37.69,38.03,492.7,1291.0,29.3,54.7,184000,Negative,0
COW-015,FARM-03,2025-06-08,Holstein Friesian Cross,3,306,0,13.33,4.89,37.76,37.65,459.4,1312.8,29.8,53.7,74000,Negative,0
COW-015,FARM-03,2025-06-09,Holstein Friesian Cross,3,307,0,13.24,5.05,37.83,37.69,502.0,1226.7,27.3,51.6,87000,Negative,0
COW-015,FARM-03,2025-06-10,Holstein Friesian Cross,3,308,0,12.89,4.98,37.71,37.46,490.4,1252.9,26.1,54.3,145000,Negative,0
COW-015,FARM-03,2025-06-11,Holstein Friesian Cross,3,309,0,13.36,4.76,37.7,37.73,506.1,1202.2,29.5,53.8,187000,Negative,0
COW-015,FARM-03,2025-06-12,Holstein Friesian Cross,3,310,0,14.74,4.96,37.82,37.82,515.9,1339.7,27.7,56.1,118000,Negative,0
COW-015,FARM-03,2025-06-13,Holstein Friesian Cross,3,311,0,12.78,4.99,37.71,37.76,499.9,1275.6,27.6,53.7,136000,Negative,0
COW-015,FARM-03,2025-06-14,Holstein Friesian Cross,3,312,0,14.42,4.8,37.83,37.6,499.5,1197.5,29.5,54.2,130000,Negative,0
COW-015,FARM-03,2025-06-15,Holstein Friesian Cross,3,313,0,13.89,5.14,37.9,37.67,501.3,1202.3,27.4,54.3,68000,Negative,0
COW-015,FARM-03,2025-06-16,Holstein Friesian Cross,3,314,0,14.35,5.13,37.65,37.81,481.1,1156.4,27.6,55.6,231000,Trace,0
COW-015,FARM-03,2025-06-17,Holstein Friesian Cross,3,315,0,14.14,4.97,37.76,37.69,497.3,1216.6,27.0,55.9,68000,Negative,0
COW-015,FARM-03,2025-06-18,Holstein Friesian Cross,3,316,0,13.49,5.14,37.58,37.86,471.0,1257.5,26.6,51.9,134000,Negative,0
COW-015,FARM-03,2025-06-19,Holstein Friesian Cross,3,317,0,14.27,4.89,37.79,37.72,481.4,1221.7,25.3,53.5,120000,Negative,0
COW-015,FARM-03,2025-06-20,Holstein Friesian Cross,3,318,0,13.46,4.93,37.95,37.87,500.4,1295.4,28.4,55.7,118000,Negative,0
COW-015,FARM-03,2025-06-21,Holstein Friesian Cross,3,319,0,14.37,5.16,37.83,37.92,476.7,1293.3,28.0,50.7,91000,Negative,0
COW-015,FARM-03,2025-06-22,Holstein Friesian Cross,3,320,0,13.67,5.04,37.99,37.78,465.1,1212.2,25.1,52.0,146000,Negative,0
COW-015,FARM-03,2025-06-23,Holstein Friesian Cross,3,321,0,13.83,5.01,37.88,37.86,479.7,1231.4,26.9,55.3,182000,Negative,0
COW-015,FARM-03,2025-06-24,Holstein Friesian Cross,3,322,0,14.16,4.92,37.61,37.74,482.9,1225.5,24.9,55.8,50000,Negative,0
COW-015,FARM-03,2025-06-25,Holstein Friesian Cross,3,323,0,12.66,5.03,37.65,37.65,490.1,1282.5,28.7,47.6,75000,Negative,0
COW-015,FARM-03,2025-06-26,Holstein Friesian Cross,3,324,0,14.7,4.84,37.66,37.79,496.2,1320.9,23.6,55.7,50000,Negative,0
COW-015,FARM-03,2025-06-27,Holstein Friesian Cross,3,325,0,14.92,4.96,37.78,37.74,495.8,1221.6,26.0,54.3,164000,Negative,0
COW-015,FARM-03,2025-06-28,Holstein Friesian Cross,3,326,0,14.93,5.09,37.66,38.02,480.7,1317.0,25.5,55.9,109000,Negative,0
COW-015,FARM-03,2025-06-29,Holstein Friesian Cross,3,327,0,13.81,5.0,37.91,37.85,461.1,1221.9,25.5,56.1,100000,Negative,0
COW-016,FARM-01,2025-01-01,Sahiwal,1,71,1,22.49,4.86,37.77,37.83,513.6,971.3,23.4,73.6,164000,Negative,0
COW-016,FARM-01,2025-01-02,Sahiwal,1,72,1,20.73,4.83,37.99,37.82,574.6,950.5,25.7,85.2,125000,Negative,0
COW-016,FARM-01,2025-01-03,Sahiwal,1,73,1,21.94,4.99,37.72,37.9,519.3,897.3,24.0,69.2,118000,Negative,0
COW-016,FARM-01,2025-01-04,Sahiwal,1,74,1,22.05,5.09,37.92,37.88,555.8,1004.0,25.7,76.5,126000,Negative,0
COW-016,FARM-01,2025-01-05,Sahiwal,1,75,1,21.6,4.95,38.05,38.0,534.2,973.6,24.3,73.0,127000,Negative,0
COW-016,FARM-01,2025-01-06,Sahiwal,1,76,1,22.98,5.01,37.72,37.97,517.5,957.3,25.3,75.7,151000,Negative,0
COW-016,FARM-01,2025-01-07,Sahiwal,1,77,1,23.34,4.88,37.77,37.68,502.9,987.8,26.0,78.0,99000,Negative,0
COW-016,FARM-01,2025-01-08,Sahiwal,1,78,1,20.73,5.08,37.74,37.66,579.8,951.0,25.8,76.2,79000,Negative,0
COW-016,FARM-01,2025-01-09,Sahiwal,1,79,1,23.1,5.11,37.77,37.77,520.0,967.2,25.3,74.9,167000,Negative,0
COW-016,FARM-01,2025-01-10,Sahiwal,1,80,1,21.3,5.0,37.89,37.64,512.7,917.8,30.0,74.9,152000,Negative,0
COW-016,FARM-01,2025-01-11,Sahiwal,1,81,1,21.49,4.97,37.85,37.98,513.3,1002.9,28.5,77.9,77000,Negative,0
COW-016,FARM-01,2025-01-12,Sahiwal,1,82,1,21.7,4.93,37.86,37.77,508.6,927.6,25.1,70.8,149000,Negative,0
COW-016,FARM-01,2025-01-13,Sahiwal,1,83,1,21.54,4.88,37.95,37.7,510.0,843.2,25.2,74.9,136000,Negative,0
COW-016,FARM-01,2025-01-14,Sahiwal,1,84,1,22.32,5.02,37.96,38.05,536.9,909.9,25.0,72.6,82000,Negative,0
COW-016,FARM-01,2025-01-15,Sahiwal,1,85,1,22.8,5.0,37.79,38.05,534.3,932.3,26.0,74.7,137000,Negative,0
COW-016,FARM-01,2025-01-16,Sahiwal,1,86,1,21.82,4.89,37.99,38.02,543.4,1028.1,29.0,71.2,151000,Negative,0
COW-016,FARM-01,2025-01-17,Sahiwal,1,87,1,21.7,4.7,37.94,37.73,487.7,907.7,27.4,71.3,112000,Negative,0
COW-016,FARM-01,2025-01-18,Sahiwal,1,88,1,21.85,4.8,37.72,37.71,541.1,938.9,27.5,77.8,93000,Negative,0
COW-016,FARM-01,2025-01-19,Sahiwal,1,89,1,22.38,5.04,37.8,38.01,549.4,959.4,25.8,74.8,113000,Negative,0
COW-016,FARM-01,2025-01-20,Sahiwal,1,90,1,21.09,5.0,37.97,37.92,514.2,986.6,27.3,76.2,162000,Negative,0
COW-016,FARM-01,2025-01-21,Sahiwal,1,91,1,21.48,4.97,38.03,37.83,538.3,1007.5,29.4,73.9,74000,Negative,0
COW-016,FARM-01,2025-01-22,Sahiwal,1,92,1,24.04,4.87,37.82,37.88,533.8,976.3,26.5,77.4,71000,Negative,0
COW-016,FARM-01,2025-01-23,Sahiwal,1,93,1,22.94,4.93,37.69,37.85,505.9,994.5,28.4,75.0,84000,Negative,0
COW-016,FARM-01,2025-01-24,Sahiwal,1,94,1,22.01,4.77,37.89,37.89,525.1,971.6,28.4,77.1,141000,Negative,0
COW-016,FARM-01,2025-01-25,Sahiwal,1,95,1,22.23,5.08,37.68,37.92,545.7,943.9,26.8,77.4,50000,Negative,0
COW-016,FARM-01,2025-01-26,Sahiwal,1,96,1,20.52,5.03,37.92,37.72,516.3,948.6,27.4,76.6,133000,Negative,0
COW-016,FARM-01,2025-01-27,Sahiwal,1,97,1,21.33,4.85,37.7,37.93,549.0,961.4,30.1,76.6,127000,Negative,0
COW-016,FARM-01,2025-01-28,Sahiwal,1,98,1,22.65,5.02,37.82,37.82,546.2,1002.1,27.7,72.2,164000,Negative,0
COW-016,FARM-01,2025-01-29,Sahiwal,1,99,1,22.34,5.05,37.74,38.05,508.9,969.9,30.3,67.4,76000,Negative,0
COW-016,FARM-01,2025-01-30,Sahiwal,1,100,1,19.96,4.89,37.8,37.92,533.8,1044.1,26.5,72.4,152000,Negative,0
COW-016,FARM-01,2025-01-31,Sahiwal,1,101,1,21.53,4.94,37.92,37.79,542.9,962.0,27.4,73.4,168000,Negative,0
COW-016,FARM-01,2025-02-01,Sahiwal,1,102,1,22.22,4.96,37.73,37.75,542.0,1000.5,30.2,75.4,92000,Negative,0
COW-016,FARM-01,2025-02-02,Sahiwal,1,103,1,21.4,4.65,37.78,37.75,513.8,876.0,27.3,75.0,177000,Negative,0
COW-016,FARM-01,2025-02-03,Sahiwal,1,104,1,22.02,4.83,37.92,37.89,525.1,971.0,28.3,74.6,79000,Negative,0
COW-016,FARM-01,2025-02-04,Sahiwal,1,105,1,21.29,5.15,37.93,37.85,546.6,945.9,28.3,76.0,148000,Negative,0
COW-016,FARM-01,2025-02-05,Sahiwal,1,106,1,20.68,5.0,37.85,37.78,538.9,986.7,32.9,75.4,172000,Negative,0
COW-016,FARM-01,2025-02-06,Sahiwal,1,107,1,20.62,5.0,37.78,37.93,533.8,925.4,31.7,72.8,104000,Negative,0
COW-016,FARM-01,2025-02-07,Sahiwal,1,108,1,20.81,4.73,37.87,37.83,502.6,886.7,31.4,72.7,160000,Negative,0
COW-016,FARM-01,2025-02-08,Sahiwal,1,109,1,20.36,4.86,37.92,38.0,531.5,999.0,30.9,72.8,101000,Negative,0
COW-016,FARM-01,2025-02-09,Sahiwal,1,110,1,20.54,4.88,37.93,37.76,528.6,921.3,30.7,74.5,68000,Negative,0
COW-016,FARM-01,2025-02-10,Sahiwal,1,111,1,22.86,4.97,37.9,37.66,544.6,978.6,29.6,69.6,125000,Negative,0
COW-016,FARM-01,2025-02-11,Sahiwal,1,112,1,21.51,4.93,37.83,37.89,541.4,968.8,29.2,70.1,117000,Negative,0
COW-016,FARM-01,2025-02-12,Sahiwal,1,113,1,20.73,4.88,37.91,37.96,538.1,935.3,32.3,70.3,80000,Negative,0
COW-016,FARM-01,2025-02-13,Sahiwal,1,114,1,21.34,4.96,37.84,37.96,532.4,1068.8,31.5,73.4,98000,Negative,0
COW-016,FARM-01,2025-02-14,Sahiwal,1,115,1,22.3,4.91,37.93,37.6,508.2,999.6,30.1,75.8,106000,Negative,0
COW-016,FARM-01,2025-02-15,Sahiwal,1,116,1,21.69,5.21,37.76,37.74,551.4,874.6,31.9,66.5,63000,Negative,0
COW-016,FARM-01,2025-02-16,Sahiwal,1,117,1,21.02,4.98,37.87,37.8,529.3,907.4,27.8,70.9,50000,Negative,0
COW-016,FARM-01,2025-02-17,Sahiwal,1,118,1,21.49,4.97,37.94,38.04,523.1,955.3,32.5,72.1,96000,Negative,0
COW-016,FARM-01,2025-02-18,Sahiwal,1,119,1,20.92,4.73,37.82,37.8,508.3,956.9,33.3,70.6,194000,Negative,0
COW-016,FARM-01,2025-02-19,Sahiwal,1,120,1,21.62,4.87,37.98,37.84,523.6,938.9,32.5,68.7,131000,Negative,0
COW-016,FARM-01,2025-02-20,Sahiwal,1,121,1,20.51,4.84,37.65,37.77,528.2,898.1,32.2,73.8,164000,Negative,0
COW-016,FARM-01,2025-02-21,Sahiwal,1,122,1,21.9,4.96,37.79,37.82,531.0,965.5,31.8,72.3,205000,Trace,0
COW-016,FARM-01,2025-02-22,Sahiwal,1,123,1,20.27,4.97,37.62,37.99,534.2,971.4,29.5,65.6,97000,Negative,0
COW-016,FARM-01,2025-02-23,Sahiwal,1,124,1,21.92,4.73,37.96,37.69,547.8,990.5,28.6,68.2,103000,Negative,0
COW-016,FARM-01,2025-02-24,Sahiwal,1,125,1,21.32,5.01,38.08,37.86,542.9,981.9,32.7,65.8,141000,Negative,0
COW-016,FARM-01,2025-02-25,Sahiwal,1,126,1,18.56,4.99,37.63,37.7,529.2,982.1,32.5,64.5,163000,Negative,0
COW-016,FARM-01,2025-02-26,Sahiwal,1,127,1,20.9,4.96,37.87,37.81,531.8,914.4,33.9,73.0,122000,Negative,0
COW-016,FARM-01,2025-02-27,Sahiwal,1,128,1,20.49,4.84,37.83,37.94,558.0,971.8,32.2,72.2,159000,Negative,0
COW-016,FARM-01,2025-02-28,Sahiwal,1,129,1,21.15,4.94,37.87,37.75,503.5,913.6,33.1,64.2,133000,Negative,0
COW-016,FARM-01,2025-03-01,Sahiwal,1,130,1,20.75,4.96,37.72,37.9,526.2,1062.8,32.2,74.7,97000,Negative,0
COW-016,FARM-01,2025-03-02,Sahiwal,1,131,1,21.23,5.02,37.95,37.79,530.9,975.3,32.6,73.1,95000,Negative,0
COW-016,FARM-01,2025-03-03,Sahiwal,1,132,1,19.9,5.01,37.87,37.91,536.3,901.3,31.9,65.9,50000,Negative,0
COW-016,FARM-01,2025-03-04,Sahiwal,1,133,1,20.79,5.04,37.81,37.98,521.3,932.8,32.9,71.5,187000,Negative,0
COW-016,FARM-01,2025-03-05,Sahiwal,1,134,1,21.27,4.93,37.91,37.65,529.1,948.6,32.3,66.6,111000,Negative,0
COW-016,FARM-01,2025-03-06,Sahiwal,1,135,1,21.87,5.0,37.86,37.85,537.5,957.8,31.6,68.1,165000,Negative,0
COW-016,FARM-01,2025-03-07,Sahiwal,1,136,1,20.73,5.11,37.88,37.78,539.6,931.3,32.8,71.6,89000,Negative,0
COW-016,FARM-01,2025-03-08,Sahiwal,1,137,1,19.76,4.76,37.62,37.95,532.8,965.0,31.6,65.5,82000,Negative,0
COW-016,FARM-01,2025-03-09,Sahiwal,1,138,1,18.94,5.05,37.83,37.95,522.6,996.4,33.1,66.5,168000,Negative,0
COW-016,FARM-01,2025-03-10,Sahiwal,1,139,1,21.74,4.85,38.08,37.71,546.4,922.0,29.4,73.2,91000,Negative,0
COW-016,FARM-01,2025-03-11,Sahiwal,1,140,1,21.21,4.74,37.8,37.88,542.3,995.3,33.3,65.4,153000,Negative,0
COW-016,FARM-01,2025-03-12,Sahiwal,1,141,1,20.63,5.06,37.81,37.92,533.2,969.9,34.7,70.7,133000,Negative,0
COW-016,FARM-01,2025-03-13,Sahiwal,1,142,1,20.62,4.9,37.91,37.85,512.8,1030.8,31.9,71.7,80000,Negative,0
COW-016,FARM-01,2025-03-14,Sahiwal,1,143,1,19.8,4.89,37.84,37.88,549.0,965.3,32.6,65.2,100000,Negative,0
COW-016,FARM-01,2025-03-15,Sahiwal,1,144,1,20.82,4.95,37.76,37.85,547.6,839.2,33.1,67.8,174000,Negative,0
COW-016,FARM-01,2025-03-16,Sahiwal,1,145,1,20.12,4.86,38.12,37.87,539.2,884.0,34.5,68.2,96000,Negative,0
COW-016,FARM-01,2025-03-17,Sahiwal,1,146,1,21.44,4.85,37.99,37.94,517.6,924.9,30.8,69.0,160000,Negative,0
COW-016,FARM-01,2025-03-18,Sahiwal,1,147,1,20.45,5.16,37.75,37.82,540.3,967.0,32.4,70.4,150000,Negative,0
COW-016,FARM-01,2025-03-19,Sahiwal,1,148,1,20.25,4.69,37.88,37.84,567.3,966.4,34.6,67.8,147000,Negative,0
COW-016,FARM-01,2025-03-20,Sahiwal,1,149,1,19.66,4.77,37.67,37.94,532.8,970.2,32.4,65.0,78000,Negative,0
COW-016,FARM-01,2025-03-21,Sahiwal,1,150,1,20.67,4.95,37.87,37.76,539.7,970.8,30.7,73.1,141000,Negative,0
COW-016,FARM-01,2025-03-22,Sahiwal,1,151,1,19.78,5.0,37.79,37.85,543.2,957.3,33.3,61.7,123000,Negative,0
COW-016,FARM-01,2025-03-23,Sahiwal,1,152,1,19.52,5.14,37.68,37.73,529.2,918.3,32.9,66.3,119000,Negative,0
COW-016,FARM-01,2025-03-24,Sahiwal,1,153,1,19.88,4.91,37.85,37.96,528.5,879.9,33.3,65.9,61000,Negative,0
COW-016,FARM-01,2025-03-25,Sahiwal,1,154,1,19.45,4.98,37.84,37.56,517.4,913.1,31.9,61.6,96000,Negative,0
COW-016,FARM-01,2025-03-26,Sahiwal,1,155,1,21.46,5.21,37.85,37.81,516.7,872.8,31.1,67.6,83000,Negative,0
COW-016,FARM-01,2025-03-27,Sahiwal,1,156,1,20.38,5.05,37.77,37.92,541.4,963.2,31.9,61.0,150000,Negative,0
COW-016,FARM-01,2025-03-28,Sahiwal,1,157,1,20.56,5.09,37.94,38.04,508.6,894.5,33.5,63.2,94000,Negative,0
COW-016,FARM-01,2025-03-29,Sahiwal,1,158,1,20.38,5.16,37.8,37.88,524.3,977.2,33.4,69.1,91000,Negative,0
COW-016,FARM-01,2025-03-30,Sahiwal,1,159,1,19.89,4.94,38.03,37.92,544.6,939.8,29.0,63.1,50000,Negative,0
COW-016,FARM-01,2025-03-31,Sahiwal,1,160,1,19.9,4.98,37.96,37.9,523.3,997.6,34.8,63.7,124000,Negative,0
COW-016,FARM-01,2025-04-01,Sahiwal,1,161,1,19.54,4.94,37.9,38.04,511.5,963.8,32.8,63.5,102000,Negative,0
COW-016,FARM-01,2025-04-02,Sahiwal,1,162,1,19.72,4.77,37.85,37.79,529.2,1059.1,33.7,57.9,123000,Negative,0
COW-016,FARM-01,2025-04-03,Sahiwal,1,163,1,19.24,4.82,37.77,37.89,540.9,966.2,31.9,66.9,112000,Negative,0
COW-016,FARM-01,2025-04-04,Sahiwal,1,164,1,20.79,5.2,37.71,37.81,538.1,1017.6,34.8,64.0,136000,Negative,0
COW-016,FARM-01,2025-04-05,Sahiwal,1,165,1,18.67,4.93,37.86,37.7,538.3,919.3,30.8,61.3,56000,Negative,0
COW-016,FARM-01,2025-04-06,Sahiwal,1,166,1,20.78,5.0,37.76,37.89,515.9,968.4,34.8,58.9,100000,Negative,0
COW-016,FARM-01,2025-04-07,Sahiwal,1,167,1,19.41,4.91,38.05,37.82,543.8,1009.7,32.5,64.2,51000,Negative,0
COW-016,FARM-01,2025-04-08,Sahiwal,1,168,1,20.31,5.0,37.8,37.83,542.1,960.9,36.7,61.9,96000,Negative,0
COW-016,FARM-01,2025-04-09,Sahiwal,1,169,1,20.83,5.3,37.87,37.93,552.0,1024.8,31.4,58.0,106000,Negative,0
COW-016,FARM-01,2025-04-10,Sahiwal,1,170,1,19.37,5.06,37.89,37.9,532.7,943.4,34.5,66.2,170000,Negative,0
COW-016,FARM-01,2025-04-11,Sahiwal,1,171,1,20.3,4.94,37.77,38.08,522.9,1017.9,35.2,64.8,165000,Negative,0
COW-016,FARM-01,2025-04-12,Sahiwal,1,172,1,20.01,5.06,37.91,38.08,507.1,945.7,32.7,56.5,79000,Negative,0
COW-016,FARM-01,2025-04-13,Sahiwal,1,173,1,19.41,5.02,37.98,38.11,529.2,1005.3,33.7,61.0,159000,Negative,0
COW-016,FARM-01,2025-04-14,Sahiwal,1,174,1,19.06,5.03,37.77,37.77,538.9,932.4,33.7,66.2,112000,Negative,0
COW-016,FARM-01,2025-04-15,Sahiwal,1,175,1,21.49,4.87,37.93,37.56,522.2,926.0,30.2,60.6,61000,Negative,0
COW-016,FARM-01,2025-04-16,Sahiwal,1,176,1,19.35,4.96,37.77,37.91,527.8,896.0,30.2,59.5,150000,Negative,0
COW-016,FARM-01,2025-04-17,Sahiwal,1,177,1,19.5,4.78,37.76,38.15,511.3,896.9,33.4,65.5,156000,Negative,0
COW-016,FARM-01,2025-04-18,Sahiwal,1,178,1,19.99,4.86,38.09,37.89,536.4,955.5,35.1,63.1,164000,Negative,0
COW-016,FARM-01,2025-04-19,Sahiwal,1,179,1,19.71,4.88,37.73,37.73,522.8,954.8,32.6,61.6,119000,Negative,0
COW-016,FARM-01,2025-04-20,Sahiwal,1,180,1,19.04,4.93,37.83,37.78,537.9,932.5,34.0,66.1,130000,Negative,0
COW-016,FARM-01,2025-04-21,Sahiwal,1,181,1,18.99,4.98,37.86,37.88,492.8,1030.3,33.3,62.2,204000,Trace,0
COW-016,FARM-01,2025-04-22,Sahiwal,1,182,1,18.47,4.92,37.79,37.73,505.1,919.0,34.4,59.0,155000,Negative,0
COW-016,FARM-01,2025-04-23,Sahiwal,1,183,1,20.41,4.92,37.76,37.68,540.2,894.5,30.0,67.9,163000,Negative,0
COW-016,FARM-01,2025-04-24,Sahiwal,1,184,1,18.61,4.84,37.7,37.87,520.7,972.1,32.2,60.5,123000,Negative,0
COW-016,FARM-01,2025-04-25,Sahiwal,1,185,1,18.65,4.92,37.73,37.71,538.5,864.9,29.2,61.5,125000,Negative,0
COW-016,FARM-01,2025-04-26,Sahiwal,1,186,1,18.72,4.97,37.69,37.7,539.9,952.8,31.5,61.9,50000,Negative,0
COW-016,FARM-01,2025-04-27,Sahiwal,1,187,1,20.18,4.82,37.67,37.92,524.8,993.1,32.7,58.7,67000,Negative,0
COW-016,FARM-01,2025-04-28,Sahiwal,1,188,1,18.52,5.08,37.83,37.78,547.4,980.5,34.1,64.7,111000,Negative,0
COW-016,FARM-01,2025-04-29,Sahiwal,1,189,1,20.58,4.95,37.67,38.13,514.0,958.2,29.8,63.8,123000,Negative,0
COW-016,FARM-01,2025-04-30,Sahiwal,1,190,1,19.92,4.88,37.94,37.64,552.7,886.6,30.9,60.2,110000,Negative,0
COW-016,FARM-01,2025-05-01,Sahiwal,1,191,1,19.79,4.99,38.01,38.04,516.7,1026.6,33.2,63.1,97000,Negative,0
COW-016,FARM-01,2025-05-02,Sahiwal,1,192,1,18.44,5.2,38.05,37.72,514.2,950.6,30.4,62.1,137000,Negative,0
COW-016,FARM-01,2025-05-03,Sahiwal,1,193,1,18.75,4.89,37.85,37.68,524.6,958.6,32.0,59.8,50000,Negative,0
COW-016,FARM-01,2025-05-04,Sahiwal,1,194,1,19.49,4.99,37.81,37.64,523.3,939.0,32.2,60.7,142000,Negative,0
COW-016,FARM-01,2025-05-05,Sahiwal,1,195,1,18.47,4.92,37.81,37.89,520.8,870.4,32.8,62.2,153000,Negative,0
COW-016,FARM-01,2025-05-06,Sahiwal,1,196,1,19.63,4.89,37.85,37.93,510.3,1020.1,31.9,59.3,186000,Negative,0
COW-016,FARM-01,2025-05-07,Sahiwal,1,197,1,19.81,4.93,37.74,37.96,553.4,975.3,33.2,57.3,132000,Negative,0
COW-016,FARM-01,2025-05-08,Sahiwal,1,198,1,16.84,4.94,37.91,37.68,561.2,923.2,31.5,58.1,182000,Negative,0
COW-016,FARM-01,2025-05-09,Sahiwal,1,199,1,18.21,5.02,37.95,37.93,521.2,923.4,31.9,61.6,126000,Negative,0
COW-016,FARM-01,2025-05-10,Sahiwal,1,200,1,19.96,5.06,37.88,37.95,550.2,1011.5,31.8,59.8,97000,Negative,0
